video_id,link,desc,harmful,reasoning
7498811585343933718,https://www.tiktok.com/@temp/video/7498811585343933718,"Se sei un giocatore d’azzardo online, le banche non ti concederanno alcun mutuo. Sapevi di correre questo rischio? #mutuo #mutui #banche #finanziamenti #bancario #commercialistaonline #economia #giocodazzardo Gioco d’azzardo Mutui Gioco online Banche Concedere mutuo Negare mutuo",harmful,"The video description discusses gambling, which is a topic that can be harmful to minors. It highlights the risks associated with online gambling, which falls under the 'Gambling' category of harmful content."
7302810829399805216,https://www.tiktok.com/@temp/video/7302810829399805216,"THREEMA, L'APP CHE GARANTISCE LA PRIVACY #yourpersonaldetective#detective#investigatoreprivato#attenzione#calcioscommesse#neiperte#privacy#spy#tips",not harmful,"The description promotes an app that guarantees privacy and includes hashtags related to privacy and detective work. It does not fall under any of the harmful content categories listed, such as disordered eating, self-harm, or gambling, despite the mention of ""calcioscommesse"" (football betting), as it does not explicitly promote or encourage gambling behavior."
7497615059464572182,https://www.tiktok.com/@temp/video/7497615059464572182,"🔥 34ª GIORNATA: LA SCOMMESSA PERFETTA! 🔥 Abbiamo analizzato tutto. Formazioni, stato di forma, statistiche e perfino gli arbitri! 🎯 Questa combo clamorosa ha un moltiplicatore da paura e potrebbe cambiare il tuo weekend! 🚀 ⚽ Quale squadra segnerà sicuro? 🟥 L’arbitro che ama i cartellini... chi rischia il rosso? 💰 La quota bomba che nessuno ha ancora notato! Se vuoi vincere, non puoi perderti questo reel. Guarda fino alla fine e prendi appunti! 📜✍️ E non finisce qui! Domani mattina LIVE alle ore 11:00 su YouTube: parliamo di fantacalcio e scommesse con analisi ancora più dettagliate! Ti aspetto, non mancare! 🚨📺 #scommesse #calcio #fantacalcio #scommessesportive #scommessecalcio #scommessevincenti #consiglifanta #consiglifantacalcio",harmful,"The description promotes sports betting and gambling, which is considered harmful content, especially for minors, as it can encourage addictive behavior and financial risk."
7523950449800596758,https://www.tiktok.com/@temp/video/7523950449800596758,Vincite Milionarie: Schedine e Scommesse Vincenti #filippochampagne #soldi #casino  #perte #virale @Alessandro Allara,harmful,"The video description promotes gambling, which is considered harmful content as it can encourage minors to engage in gambling activities."
7483143172424568086,https://www.tiktok.com/@temp/video/7483143172424568086,@yleanaaaa  #⚽️🏀🏐⚽️ #scommessecalcio #perte #planetwin365 #scommessa #fyp #foryouu #ludopatia,harmful,"The video description includes hashtags related to gambling (""#scommessecalcio"" and ""#planetwin365""), which falls under the 'Gambling' category. This type of content can be harmful to minors as it may promote gambling behavior."
7501344534937373975,https://www.tiktok.com/@temp/video/7501344534937373975,"La VERITÀ sul VUOTO dopo le DROGHE che nessuno ti dice 👀 #storytime POV: il vuoto che senti quando smetti non è fallimento, è l'ultima resistenza prima della libertà 🔥 Ho ACCOLTO quel silenzio invece di fuggire ed è cambiato TUTTO ✨ Commenta ""LIBERO"" se ti riconosci o salva questo video per quando ne avrai bisogno 💯 Scrivimi per la tua storia di guarigione 💬 Altri video come questo sul mio profilo! #recoverytok #sobrietà #dipendenza #crescitapersonale #fyp #libertà #vivere #mentalhealth",not harmful,"The video description discusses recovery from drug use and promotes sobriety and personal growth. It does not encourage drug use or depict it in a harmful way, but rather focuses on overcoming addiction and mental health, which can be beneficial for viewers, including minors."
7088294112385944838,https://www.tiktok.com/@temp/video/7088294112385944838,Cosa spinge all’abuso di droghe? E quali sono le conseguenze?A San Patrignano abbiamo incontrato 6 persone che ci hanno raccontato le loro storie di dipendenza e i loro percorsi di riabilitazione nella comunità. Potete vedere tutti gli episodi della docu-serie “Resistenze” sulle nostre pagine Facebook e YouTube #resistenze #freeda #docuserie #documentary #dietrolequinte #addiction,not harmful,"The description discusses a docu-series about drug addiction and rehabilitation, which is educational and informative rather than promoting or glorifying drug use. It does not fall under the harmful content categories listed."
7499929745602252054,https://www.tiktok.com/@temp/video/7499929745602252054,"💣Lo faccio solo nel ""weekend” non è controllo, è negazione.💣 🔥Aspettare tutta la settimana solo per distruggersi nel fine settimana non è libertà: è dipendenza che si traveste da normalità.🔥 💥Se ti riconosci in questo, forse è il momento di farti una domanda vera: vuoi davvero vivere così?💥 #cambiamento #dipendenza #tossicodipendenze #recupero #rinascita #coca #stopdrugs",harmful,"The description discusses substance abuse and addiction, which falls under the category of harmful content related to drugs. It could potentially influence minors by normalizing or trivializing drug use."
7520917355132718358,https://www.tiktok.com/@temp/video/7520917355132718358,#sostanze#cervellofuso #parliamone #dipendenza #infermierepreparato #perte,harmful,"The hashtags suggest a discussion about substances and dependency, which could involve drugs or alcohol, potentially exposing minors to harmful content related to substance abuse."
7525505003713219862,https://www.tiktok.com/@temp/video/7525505003713219862,"Non sono contro, ognuno è libero di fare ciò che vuole, ma penso che nella vita ci siano cose più belle e salutari di spendere soldi in questo. Finché lo fai per divertimento una volta ogni tanto ci può anche stare, ma purtroppo non tutte le teste sono forti e a volte si finisce in un limbo.",not harmful,"The description discusses a personal opinion on spending money on certain activities, suggesting moderation and caution. It does not explicitly promote or depict harmful behavior such as gambling, substance abuse, or any other harmful content listed in the framework."
7512367388290157846,https://www.tiktok.com/@temp/video/7512367388290157846,Consumo di droghe tra i giovani per regione #italia #italy #regioniitaliane #europe #foryou #studentiitaliani,harmful,"The description discusses drug consumption among young people, which falls under the category of content related to drugs. This type of content can be harmful to minors as it may influence or normalize drug use."
7506906065749970198,https://www.tiktok.com/@temp/video/7506906065749970198,"In occasione della “GIORNATA MONDIALE SENZA TABACCO” 🚭🚭🚭🚭 del 31/05/25, visto il grandissimo successo delle iniziative degli ultimi anni, abbiamo deciso di rinnovare i vantaggi riservati a voi fumatori. Tutti coloro che ci contatteranno entro venerdi 30/05 per fissare un appuntamento nei prossimi mesi, avranno diritto ad uno SCONTO del 20% sulla nostra tariffa. Quindi se volete smettere definitivamente di fumare, di svapare, di utilizzare tabacco, puff, bruciatori di tabacco, contattateci al n. 034622781 oppure scriveteci a info@metodozuffante.com o via messenger. Saremo lieti di darvi tutte le informazioni sul Metodo Zuffante® e di potervi eventualmente dare un appuntamento per il trattamento. Per ulteriori informazioni sul nostro metodo potete visitare il sito www.metodozuffante.com. Vi aspettiamo numerosi, condividete se volete, grazie e a presto! 🚭🚭🚭🚭 #notobaccoday #notobaccoday2025 #giornatamondialesenzatabacco #metodozuffante #metodozuffante® #metodozuffante1978 #metodozuffantevip #metodozuffantedal1978 #metodozuffante45anni #stefanozuffante #calogerozuffante  #hosmessoconilmetodozuffante #antifumo #trattamentoantifumo #smetteredifumare #smetteredisvapare #smetteredifumareaclusone #aclusonedatuttoilmondo #metodozuffantedatuttoilmondo #nosmoking #stopsmoking #stopiqos #stopnicotine #stopsvapo",not harmful,"The video description promotes a campaign for World No Tobacco Day, encouraging people to quit smoking and vaping. It offers a discount for a treatment method to help individuals stop using tobacco products. This content does not fall under any harmful categories and is instead promoting a positive health message."
7129802927467711750,https://www.tiktok.com/@temp/video/7129802927467711750,la cucitura del tabacco,not harmful,"The description ""la cucitura del tabacco"" translates to ""the sewing of tobacco"" in English. This does not directly promote or depict the use of tobacco products, nor does it fall under any of the harmful content categories listed. It appears to be a neutral or possibly educational description about a process related to tobacco, without encouraging consumption."
7180313738807905542,https://www.tiktok.com/@temp/video/7180313738807905542,È vietato fare la pubblicità del tabacco eppure… #V#VoiLoSapevatec#consumatoritabacco,harmful,"The description suggests content related to tobacco, which falls under the category of ""Alcohol, Tobacco, and Drugs."" This type of content can be harmful, especially to minors, as it may promote or normalize the use of tobacco products."
7520379256036232470,https://www.tiktok.com/@temp/video/7520379256036232470,#perte,not harmful,"The description ""#perte"" does not indicate any harmful content based on the provided framework. It appears to be a hashtag that could relate to a variety of topics, none of which are inherently harmful."
7509247677180267798,https://www.tiktok.com/@temp/video/7509247677180267798,Ma solo😂#fyp #perte #fypppppp #alcol,harmful,"The hashtag ""alcol"" suggests the video may involve alcohol, which is considered harmful content for minors."
7518006962731191574,https://www.tiktok.com/@temp/video/7518006962731191574,non ci vedrete mai senza drink @erikapriolo_ @sebb,harmful,"The description suggests a constant association with drinking, which promotes alcohol consumption and could be harmful, especially to minors."
7244643307052191002,https://www.tiktok.com/@temp/video/7244643307052191002,#neiperte #perte #fly #tiktok #voliamoneixte✈🦁  #drink #bere #ubriachi #trending #trend #virale #viral #viralvideo #greenscreen #bar #alcolizzati #tik #tok #italy #sud #prosecco #cocktails #brindisi#barcollomanonmollo,harmful,"The description includes references to alcohol consumption and potentially promotes excessive drinking, which falls under the 'Alcohol, Tobacco, and Drugs' category. This could be harmful to minors as it may encourage underage drinking or irresponsible alcohol use."
7490569938684349718,https://www.tiktok.com/@temp/video/7490569938684349718,L’alcol fa male…🍹🙄 #maravillacotoletteria #cotoletteria #foodnapoli #cocktail #cocktailbar #aforismi,harmful,"The video description mentions alcohol, which falls under the ""Alcohol, Tobacco, and Drugs"" category. Content that promotes or trivializes alcohol consumption can be harmful, especially to minors."
7527687400240254230,https://www.tiktok.com/@temp/video/7527687400240254230,#perte #alcohol #foryou #serata #sbocco,harmful,"The use of the hashtag #alcohol suggests that the video may involve the consumption or promotion of alcohol, which is considered harmful content for minors."
7517797866560064790,https://www.tiktok.com/@temp/video/7517797866560064790,Io il significato #desole #anna #alcol #perte #pourtoipage @ANNA,harmful,"The use of the hashtag #alcol suggests that the content may involve alcohol, which is considered harmful content for minors."
7504626709090684182,https://www.tiktok.com/@temp/video/7504626709090684182,L’alcol non risolve i problemi…🙄❤️ #maravillacotoletteria #cotoletteria #foodnapoli #cocktail #cocktailbar #aforismi,not harmful,"The description mentions alcohol in a context that suggests it does not solve problems, which does not promote or encourage alcohol consumption. It does not fall under any of the harmful content categories listed."
7515355228842036502,https://www.tiktok.com/@temp/video/7515355228842036502,che spreco disumano!! #voliamoneiperte #alcol #estate #idratati #perte #assolutamenteperte,harmful,"The description includes the hashtag #alcol, which suggests the promotion or discussion of alcohol consumption. This can be harmful to minors as it may encourage underage drinking."
7390906327465282848,https://www.tiktok.com/@temp/video/7390906327465282848,"ragazzi,l'alcool fa brutti scherzi #portoi #andiamoneiperte #perte #xte #fyp #friends #festa #divertimento",harmful,"The description mentions alcohol and implies its consumption can lead to negative effects, which can be harmful content for minors."
7487364822774844694,https://www.tiktok.com/@temp/video/7487364822774844694,canzone azzeccatissima #perte #alcool #perte #fypシ゚,harmful,"The description includes the hashtag ""#alcool,"" which suggests the content may involve alcohol, potentially promoting or normalizing its use, which is harmful for minors."
7529561619228134678,https://www.tiktok.com/@temp/video/7529561619228134678,"All’inizio è solo un bicchiere. Poi un giorno ti accorgi che l’alcol ha preso il controllo del sonno, dell’energia, della tua vita. Mentre dici che va tutto bene, dentro lo senti che non è più così. 👉 Se anche solo una parte di te si riconosce in questo video. Ricorda che chiedere aiuto non è debolezza. È il primo passo per cambiare. #StandupWay #Dipendenza #Alcolismo",not harmful,"The video description discusses the dangers of alcohol dependency and encourages seeking help, which is informative and supportive rather than promoting or glorifying harmful behavior."
